"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"1403" 10.43126 88.4171 1.21583284961226 36.570823 0.0943369065673754 0.106364886554753 0.0606503255344956 79.22
"1404" 11.07167 89.45082 1.21507178315008 35.213792 0.114296849526765 0.085662439371101 0.113771327641103 74.0733333333333
"1405" 10.72203 89.73688 1.21494392211455 35.883678 0.107699008489997 0.105862827923297 0.127385868696262 77.21
"1406" 10.63037 89.19086 1.21506726015324 35.617668 0.0959796319413153 0.078564203234892 0.119206744778132 81.9266666666667
"1407" 10.35525 88.67514 1.21485711514232 35.222718 0.0990214625431544 0.142687153536934 0.0843578072992053 80.8366666666667
"1408" 10.69945 87.9909 1.21478550880347 35.698403 0.102375542668081 0.10280494292812 0.0764211283329224 75.3833333333333
"1409" 10.20481 86.97787 1.21478331658069 36.383365 0.0781512835613794 0.128602303613624 0.0696345857746369 80.1366666666667
"1410" 10.34694 88.0072 1.21474401674696 36.007261 0.0906383529816545 0.0866802033519905 0.0784140050023878 73.36
"1411" 10.94876 86.70885 1.21457151906985 36.526387 0.0844416993339885 0.0821326576723605 0.102993636278145 74.8933333333333
"1412" 10.97186 87.58439 1.21437080740034 36.12529 0.121177357348708 0.0929041010429129 0.133446232748967 70.9933333333333
"1413" 11.46075 86.42274 1.21380568538276 36.451604 0.122654276552582 0.0607552641438887 0.106489301159004 78.6566666666667
"1414" 10.67984 86.88764 1.21404876757595 37.914761 0.0889308828596683 0.106154046121061 0.116448987040747 84.31
"1415" 11.72274 87.72499 1.21401678676823 36.887416 0.0901938454661623 0.0300390000832834 0.114812789070234 83.0333333333333
"1416" 11.97672 86.35042 1.21377297283033 37.872508 0.084488240519942 0.0635844663836667 0.115165661449698 67.0566666666667
"1417" 12.37882 85.06073 1.21358841613286 37.594596 0.0769692345473963 0.0593200859215866 0.128524971805609 68.0833333333333
"1418" 12.04364 86.06285 1.2135865639118 38.18811 0.0692987253023172 0.0203286614262016 0.14959204432012 61.43
"1419" 11.85651 86.19016 1.21424536836364 38.673714 0.074594699452031 0.0475894386476459 0.131605457755521 59.8733333333333
"1420" 11.47905 85.30782 1.21424850155815 39.608024 0.0539498303431033 0.0683659827022488 0.146719090515801 54.9633333333333
"1421" 11.73793 84.66107 1.21365613362247 39.718316 0.0551336905229457 0.0993335579116829 0.150257679107836 48.29
"1422" 12.01079 84.30299 1.21399882442961 40.668297 0.0473991719112565 0.0428763113708856 0.21314395685032 41.07
"1423" 10.81612 84.80524 1.21476035764497 41.824581 0.0558907538008084 0.0645324074725378 0.182653614840195 39.2666666666667
"1424" 11.57542 83.01615 1.2140396144331 42.55715 0.030948544415667 0.0910611920213367 0.194960768516062 37.4966666666667
"1425" 11.26492 81.31053 1.21456631601095 42.700173 0.0381568799423343 0.104094594079368 0.220754429524649 29.2766666666667
"1426" 10.68069 83.35899 1.21562132932487 42.410557 0.0379565177905173 0.0776862534412772 0.196262391058123 27.8933333333333
"1427" 10.279 82.58287 1.21587082390025 42.663674 0.0408887440412491 0.125954639936702 0.192726076487328 27.62
"1428" 9.937452 83.46282 1.2158502814334 43.057432 0.044774183563352 0.126816854473805 0.215646106459507 29.37
"1429" 8.910871 87.39118 1.21680961543045 44.007018 0.098745891394904 0.178925567874359 0.123531976795043 39.6933333333333
"1430" 8.153619 87.41835 1.21741217208497 45.064513 0.0770510370916277 0.254594911132655 0.070911435244405 38.5066666666667
"1431" 8.734554 86.33957 1.21779327949261 45.148025 0.0798688175721394 0.164598781814622 0.0933242696070624 38.9433333333333
"1432" 8.64326 86.44473 1.21903631520958 46.047225 0.070225944840257 0.128240036679224 0.0779950046552387 34.76
"1433" 9.508888 85.32328 1.21923409512853 45.7342 0.0654120334575399 0.0476957226182821 0.122024628529948 44.3666666666667
"1434" 9.94483 84.84757 1.21882996162038 45.736184 0.0678191985182251 0.0688955639721315 0.12831266819626 41.7133333333333
"1435" 10.33031 85.5291 1.21905478541032 45.676277 0.0609513460873875 0.0438382716594189 0.161143895358342 38.0766666666667
"1436" 9.977341 85.88867 1.2195280283055 47.055129 0.0633698597652421 0.0286944874138494 0.154905722528678 44.9733333333333
"1437" 9.665076 87.14518 1.22052926795015 48.844004 0.074034782551115 0.021693044849637 0.120340360279274 55.1666666666667
"1438" 8.731282 87.78748 1.22073495777788 49.861033 0.070810426235231 0.15117916556529 0.0378681237004171 43.5766666666667
"1439" 8.714778 87.20252 1.22097827861606 50.698143 0.0753618623446289 0.179249373339847 0.0422818009098056 38.9466666666667
"1440" 9.172276 84.44542 1.22157887686829 51.947064 0.102165493057557 0.145115633005369 0.085888406517528 43.5366666666667
